"DailyAverageStationPressure","DailyAverageWindSpeed","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySustainedWindDirection","DailySustainedWindSpeed","DailyAverageDewPointTemperature","DailyAverageRelativeHumidity"
1019.30339,3.12928,26.1111111111111,12.2222222222222,160,7.59968,0,210,6.7056,10.5555555555556,59
1018.626112,4.738624,25,13.8888888888889,200,11.176,4.826,190,9.38784,13.8888888888889,72
1010.160137,4.828032,27.2222222222222,17.7777777777778,180,11.62304,14.986,180,8.9408,18.3333333333333,82
1006.773747,3.12928,29.4444444444444,18.8888888888889,330,13.4112,1.778,320,9.83488,16.6666666666667,71
1008.128303,3.442208,28.8888888888889,17.2222222222222,260,10.28192,0,270,8.04672,14.4444444444444,60
1006.773747,3.978656,32.7777777777778,18.3333333333333,260,12.96416,0.127,270,10.28192,16.1111111111111,59
1010.160137,3.397504,27.2222222222222,18.8888888888889,150,9.83488,0,160,8.9408,18.8888888888889,79
1011.853332,3.308096,30,18.8888888888889,160,9.83488,0.127,150,8.04672,20,78
1008.128303,3.755136,27.2222222222222,22.2222222222222,160,9.83488,0.127,160,8.04672,21.1111111111111,86
1006.435108,3.889248,28.8888888888889,18.3333333333333,10,9.38784,0.127,10,7.59968,13.8888888888889,54
1010.160137,3.978656,30.5555555555556,15,250,13.85824,0,220,9.83488,13.8888888888889,58
1011.176054,3.889248,30,17.2222222222222,230,11.176,0,210,9.38784,15,62
1009.14422,5.185664,31.1111111111111,19.4444444444444,200,16.54048,5.842,210,13.4112,18.3333333333333,70
1011.514693,2.101088,29.4444444444444,19.4444444444444,270,6.25856,0.254,150,4.4704,16.1111111111111,63
1014.562444,2.145792,30,17.2222222222222,160,6.7056,0,170,5.81152,15.5555555555556,63
1012.191971,2.548128,22.7777777777778,18.3333333333333,140,8.04672,18.288,150,6.25856,19.4444444444444,88
1004.741913,3.218688,28.3333333333333,20.5555555555556,210,10.28192,7.366,200,8.04672,20,80
1003.387357,4.69392,28.8888888888889,18.3333333333333,250,10.72896,0.127,250,8.9408,17.2222222222222,65
1012.869249,3.486912,27.2222222222222,16.6666666666667,360,10.72896,0,360,8.04672,13.3333333333333,62
1019.30339,4.783328,27.7777777777778,17.7777777777778,70,10.72896,0,60,8.9408,12.2222222222222,53
1017.610195,5.230368,21.6666666666667,17.2222222222222,50,10.28192,3.302,50,8.9408,17.2222222222222,87
1016.932917,3.755136,28.8888888888889,17.7777777777778,260,10.28192,0,270,8.04672,15.5555555555556,65
1019.30339,3.084576,30.5555555555556,18.3333333333333,200,7.59968,0,210,6.7056,15,58
1017.948834,3.57632,29.4444444444444,16.6666666666667,200,9.38784,0,200,7.15264,17.7777777777778,68
1012.869249,3.621024,30.5555555555556,21.1111111111111,170,9.38784,0,160,7.59968,20,75
1009.821498,3.665728,30,22.7777777777778,210,9.38784,1.778,150,7.15264,21.1111111111111,79
1010.837415,1.832864,29.4444444444444,22.2222222222222,200,6.25856,0.127,170,5.81152,20.5555555555556,78
1011.514693,2.01168,28.8888888888889,20.5555555555556,10,10.72896,38.354,10,9.38784,20,78
1010.837415,2.279904,30.5555555555556,20.5555555555556,160,7.15264,0,180,6.25856,19.4444444444444,76
1011.514693,2.592832,31.6666666666667,20,60,8.04672,0,80,6.7056,16.6666666666667,61
1013.546527,2.90576,33.8888888888889,19.4444444444444,230,8.04672,0,210,6.7056,18.8888888888889,63
1012.53061,3.755136,33.8888888888889,21.6666666666667,240,10.72896,0,230,8.9408,20.5555555555556,69
1010.837415,3.665728,33.3333333333333,22.7777777777778,10,8.9408,0,260,7.15264,17.2222222222222,55
1013.885166,4.112768,28.8888888888889,19.4444444444444,10,9.83488,0,10,7.59968,12.2222222222222,52
1009.482859,4.291584,27.7777777777778,18.8888888888889,200,12.96416,0.508,200,11.176,19.4444444444444,79
1009.482859,2.816352,30,21.6666666666667,180,6.7056,0.127,180,6.25856,21.1111111111111,80
1004.064635,4.559808,32.7777777777778,22.2222222222222,260,21.90496,1.27,290,10.28192,20.5555555555556,72
1011.176054,3.933952,26.6666666666667,18.8888888888889,10,9.83488,0,10,8.04672,12.2222222222222,53
1011.514693,3.665728,19.4444444444444,12.2222222222222,60,9.83488,21.59,50,8.04672,11.6666666666667,77
1011.514693,2.861056,28.3333333333333,12.2222222222222,150,7.15264,0,150,6.25856,12.2222222222222,58
1013.546527,2.2352,30.5555555555556,17.7777777777778,280,8.04672,0,210,5.36448,16.1111111111111,62
1007.451025,3.039872,30.5555555555556,19.4444444444444,360,13.85824,1.778,10,11.176,17.2222222222222,72
1010.498776,3.397504,27.2222222222222,13.8888888888889,290,8.9408,0,10,7.15264,10.5555555555556,52
1010.498776,4.068064,28.3333333333333,14.4444444444444,230,11.176,0,210,9.38784,17.2222222222222,71
1010.160137,3.442208,29.4444444444444,19.4444444444444,210,10.28192,0,220,7.59968,18.8888888888889,72
1007.789664,3.12928,26.6666666666667,17.7777777777778,310,12.96416,0.762,310,10.28192,15,65
1013.207888,5.632704,24.4444444444444,13.8888888888889,290,14.75232,1.27,320,10.72896,8.33333333333333,54
1018.964751,2.279904,23.8888888888889,10.5555555555556,300,8.04672,0,220,6.25856,9.44444444444444,58
1019.980668,3.084576,23.8888888888889,13.3333333333333,90,7.15264,0.254,70,5.81152,10.5555555555556,62
1021.335224,2.995168,20.5555555555556,13.3333333333333,150,7.59968,0.127,130,6.25856,11.1111111111111,71
1020.996585,3.397504,23.8888888888889,15,60,7.15264,0,60,6.7056,11.1111111111111,62
1019.30339,2.771648,24.4444444444444,17.2222222222222,200,6.7056,0,180,5.81152,15.5555555555556,76
1014.223805,4.425696,31.1111111111111,19.4444444444444,230,9.38784,0,220,7.59968,18.8888888888889,72
1009.14422,3.889248,33.3333333333333,21.1111111111111,210,10.72896,0,210,9.38784,21.1111111111111,77
1010.498776,2.771648,30.5555555555556,21.1111111111111,340,7.15264,0.127,360,6.25856,18.8888888888889,68
1017.948834,3.397504,28.8888888888889,18.3333333333333,80,10.28192,0,50,6.7056,15,59
1019.30339,2.324608,29.4444444444444,16.1111111111111,180,8.9408,0,180,7.15264,13.8888888888889,62
1017.271556,2.90576,28.3333333333333,14.4444444444444,160,8.04672,0,160,6.7056,13.3333333333333,59
1013.207888,2.726944,29.4444444444444,15.5555555555556,160,10.28192,0,160,8.04672,14.4444444444444,63
1011.514693,3.3528,30,16.1111111111111,10,11.62304,0,10,9.83488,16.1111111111111,63
1016.932917,4.738624,27.2222222222222,16.6666666666667,10,10.72896,0,20,8.9408,8.33333333333333,44
1021.673863,3.486912,25,12.7777777777778,190,9.83488,0,170,7.15264,8.88888888888889,56
1014.223805,5.319776,28.8888888888889,14.4444444444444,230,11.176,0,250,9.38784,15,65
1012.191971,3.57632,29.4444444444444,16.1111111111111,300,9.38784,0,160,7.59968,12.2222222222222,58
1018.287473,2.726944,26.6666666666667,11.1111111111111,120,9.83488,0,130,8.04672,8.33333333333333,52
1023.705697,3.79984,23.3333333333333,13.3333333333333,170,10.72896,0,170,9.38784,12.7777777777778,68
1019.30339,4.559808,31.6666666666667,18.3333333333333,210,10.28192,0,210,8.9408,17.7777777777778,68
1015.578361,4.738624,33.3333333333333,20.5555555555556,240,11.62304,0,240,8.9408,18.3333333333333,65
1015.578361,3.263392,26.6666666666667,16.6666666666667,10,7.15264,0.127,20,6.25856,16.6666666666667,77
1013.546527,2.637536,22.2222222222222,16.1111111111111,40,6.7056,8.636,30,6.25856,16.1111111111111,85
1004.064635,3.308096,23.3333333333333,17.2222222222222,200,11.176,44.958,200,9.38784,17.2222222222222,89
1009.482859,4.559808,24.4444444444444,13.3333333333333,290,12.96416,0,300,10.28192,10,58
1019.980668,1.922272,23.3333333333333,11.1111111111111,210,5.81152,0,210,5.36448,9.44444444444444,63
1018.287473,3.3528,23.3333333333333,11.6666666666667,160,9.83488,0,180,7.59968,12.2222222222222,70
1010.160137,3.263392,20,11.6666666666667,320,12.96416,9.652,330,10.72896,11.6666666666667,73
1022.68978,2.548128,19.4444444444444,8.88888888888889,10,7.59968,0,20,6.25856,5,59
1027.430726,3.084576,20,8.33333333333333,70,8.9408,0,40,7.15264,6.66666666666667,65
1027.092087,3.308096,21.1111111111111,7.22222222222222,80,8.9408,0,80,6.7056,6.66666666666667,63
1023.367058,2.056384,20.5555555555556,8.88888888888889,360,5.81152,0,360,4.4704,11.1111111111111,79
1018.964751,2.816352,27.2222222222222,13.8888888888889,210,7.59968,0,200,6.7056,13.8888888888889,70
1018.964751,2.279904,26.6666666666667,14.4444444444444,160,6.25856,0,170,5.36448,15,75
1016.932917,3.3528,26.1111111111111,16.6666666666667,240,9.38784,0,220,7.15264,16.6666666666667,78
1016.594278,3.621024,26.6666666666667,16.6666666666667,310,8.04672,0,310,6.7056,9.44444444444444,46
1019.642029,2.995168,27.2222222222222,11.6666666666667,220,7.59968,0,230,6.7056,8.88888888888889,49
1015.578361,4.291584,30,13.8888888888889,230,11.176,0,260,8.9408,13.3333333333333,59
1012.869249,4.112768,31.6666666666667,19.4444444444444,240,10.28192,0,230,8.04672,17.7777777777778,67
1013.207888,3.486912,27.2222222222222,18.3333333333333,200,9.83488,1.524,210,7.59968,18.8888888888889,81
1006.773747,3.755136,26.6666666666667,16.1111111111111,320,9.38784,0.127,310,7.59968,14.4444444444444,65
1018.626112,4.559808,24.4444444444444,12.2222222222222,360,12.51712,0,360,10.28192,7.22222222222222,50
1030.139838,2.771648,21.1111111111111,10.5555555555556,150,6.7056,0,150,5.81152,8.33333333333333,63
1030.817116,1.475232,18.8888888888889,8.33333333333333,160,6.7056,0,180,5.36448,7.77777777777778,68
1026.07617,2.190496,22.7777777777778,8.33333333333333,150,7.15264,0,150,5.81152,11.6666666666667,76
1019.642029,2.592832,22.2222222222222,17.7777777777778,160,6.25856,0.127,170,5.36448,17.2222222222222,87
1019.980668,2.726944,27.7777777777778,17.7777777777778,160,6.7056,0,170,5.81152,17.7777777777778,78
1022.351141,2.279904,28.3333333333333,16.1111111111111,230,6.7056,0,230,5.81152,17.2222222222222,79
1017.610195,3.173984,28.8888888888889,17.2222222222222,240,6.7056,0,160,5.81152,17.7777777777778,74
1014.901083,3.173984,22.7777777777778,11.6666666666667,50,10.72896,0.127,40,8.9408,12.2222222222222,73
1009.821498,2.548128,23.8888888888889,11.6666666666667,290,8.04672,0.254,50,6.25856,13.8888888888889,79
1008.805581,4.24688,18.3333333333333,12.2222222222222,20,10.28192,6.096,10,8.04672,9.44444444444444,68
1007.112386,2.90576,15.5555555555556,12.7777777777778,30,5.81152,3.048,40,4.4704,12.2222222222222,86
1001.694162,4.336288,17.2222222222222,14.4444444444444,50,8.9408,4.064,60,7.59968,13.8888888888889,89
997.630494,4.380992,17.2222222222222,5.55555555555556,290,15.6464,0.254,300,11.62304,8.88888888888889,72
1010.160137,3.084576,16.6666666666667,3.33333333333333,280,8.04672,0,270,6.7056,1.66666666666667,60
1013.546527,3.933952,17.2222222222222,6.11111111111111,300,13.85824,0,320,9.83488,2.22222222222222,56
1017.271556,3.3528,18.3333333333333,3.88888888888889,310,10.28192,0,320,8.04672,4.44444444444444,64
1018.287473,2.771648,18.8888888888889,7.22222222222222,360,9.83488,0,360,7.59968,4.44444444444444,60
1016.932917,2.01168,21.1111111111111,4.44444444444444,260,7.15264,0,230,5.81152,8.33333333333333,72
1012.191971,2.68224,25,16.6666666666667,230,7.15264,0,230,5.81152,15.5555555555556,79
1007.112386,5.36448,21.6666666666667,17.7777777777778,180,16.09344,18.288,180,12.51712,18.3333333333333,90
1003.048718,3.665728,22.7777777777778,11.6666666666667,210,16.54048,3.302,220,12.96416,12.2222222222222,71
1016.255639,3.57632,23.8888888888889,10.5555555555556,260,7.15264,0,200,6.25856,7.77777777777778,56
1018.964751,4.068064,27.2222222222222,11.6666666666667,240,10.28192,0,230,8.04672,11.1111111111111,63
1009.482859,7.197344,25,16.6666666666667,210,16.98752,0,210,13.4112,16.1111111111111,74
1009.821498,3.218688,22.2222222222222,12.2222222222222,310,9.38784,0.762,240,6.7056,12.2222222222222,80
1024.044336,4.068064,13.8888888888889,5.55555555555556,60,9.38784,1.778,40,7.15264,6.66666666666667,75
1028.446643,3.442208,16.6666666666667,5,110,7.59968,0.762,100,6.25856,6.66666666666667,72
1015.239722,4.202176,21.6666666666667,12.2222222222222,210,13.85824,7.366,210,10.72896,15,86
1020.996585,4.738624,15,5,320,12.51712,0,320,10.28192,-0.555555555555556,45
1027.430726,2.369312,11.1111111111111,1.11111111111111,330,7.15264,0,310,5.81152,-5.55555555555556,47
1025.398892,2.548128,17.2222222222222,2.22222222222222,280,7.15264,0,280,6.25856,1.11111111111111,56
1023.367058,3.486912,18.8888888888889,3.88888888888889,200,10.72896,0,210,8.9408,7.22222222222222,74
1015.239722,5.230368,20.5555555555556,8.33333333333333,230,12.96416,0,230,10.28192,7.22222222222222,61
1025.060253,4.559808,12.2222222222222,5,10,10.72896,0,10,9.38784,-1.11111111111111,55
1005.75783,9.074912,9.44444444444444,6.66666666666667,10,20.1168,18.796,360,16.54048,3.88888888888889,76
1006.773747,2.950464,14.4444444444444,4.44444444444444,290,10.28192,0,320,7.59968,-3.33333333333333,45
1013.207888,2.279904,13.3333333333333,2.22222222222222,160,7.59968,0,170,7.15264,1.11111111111111,61
1005.419191,4.24688,13.8888888888889,2.77777777777778,170,11.62304,16.51,180,9.38784,5.55555555555556,78
1013.207888,4.604512,10.5555555555556,1.66666666666667,290,11.62304,0,280,9.38784,-3.33333333333333,54
1019.642029,2.01168,7.77777777777778,-2.77777777777778,10,6.7056,0,340,5.36448,-5,59
1018.964751,3.263392,8.88888888888889,0.555555555555556,30,7.15264,0,50,6.25856,-2.77777777777778,62
1016.255639,5.81152,6.11111111111111,0,10,13.85824,0.127,20,10.28192,-4.44444444444444,58
1021.335224,2.90576,7.77777777777778,-2.77777777777778,10,8.9408,0,360,7.15264,-8.33333333333333,50
1020.996585,1.743456,8.88888888888889,-3.33333333333333,200,6.7056,0.762,180,4.4704,-4.44444444444444,58
1011.176054,3.3528,15.5555555555556,2.22222222222222,330,8.9408,5.588,330,7.59968,5.55555555555556,77
1010.498776,3.531616,15,0,200,11.62304,0.127,210,9.83488,5.55555555555556,80
995.260021,5.319776,18.3333333333333,6.11111111111111,200,14.75232,9.906,210,12.51712,9.44444444444444,82
996.614577,6.571488,9.44444444444444,0.555555555555556,320,14.75232,2.032,300,11.176,-2.77777777777778,56
1013.885166,3.665728,6.66666666666667,-0.555555555555556,310,10.72896,0,310,8.9408,-6.11111111111111,52
1026.07617,3.084576,7.77777777777778,0,50,6.7056,0,60,5.81152,-6.66666666666667,49
1029.46256,4.872736,6.66666666666667,0,360,9.83488,0,20,8.04672,-4.44444444444444,61
1018.287473,1.072896,6.66666666666667,-3.33333333333333,360,4.4704,2.286,360,4.02336,0,84
1015.239722,1.251712,11.1111111111111,1.66666666666667,20,4.4704,0,20,4.02336,3.88888888888889,88
1005.080552,4.425696,19.4444444444444,5,310,13.85824,0.508,310,10.28192,9.44444444444444,78
1013.546527,5.36448,5,-2.22222222222222,330,12.51712,0,310,9.38784,-8.33333333333333,49
1026.753448,2.592832,2.22222222222222,-6.11111111111111,310,6.7056,0,310,5.81152,-12.7777777777778,43
1023.367058,3.218688,10.5555555555556,-3.33333333333333,230,9.38784,0,240,7.15264,-7.77777777777778,50
1014.562444,3.397504,16.1111111111111,3.33333333333333,210,12.96416,10.16,210,10.28192,6.66666666666667,88
1006.773747,5.632704,17.2222222222222,1.66666666666667,240,18.32864,6.858,230,14.30528,3.88888888888889,62
1025.060253,3.486912,7.77777777777778,1.11111111111111,320,13.4112,0,310,10.72896,-5.55555555555556,49
1016.255639,4.24688,11.1111111111111,2.22222222222222,230,12.96416,0.127,230,10.72896,1.66666666666667,66
1017.610195,4.380992,5.55555555555556,0,270,11.176,0,250,8.9408,-8.33333333333333,44
1025.060253,6.795008,4.44444444444444,-6.66666666666667,320,18.32864,0,300,13.85824,-16.1111111111111,33
1023.705697,2.279904,-2.22222222222222,-6.66666666666667,320,7.59968,0.508,320,6.25856,-15.5555555555556,45
997.969133,4.828032,3.88888888888889,-2.77777777777778,300,14.75232,16.002,300,10.72896,-1.11111111111111,82
995.59866,7.018528,0,-5,290,17.8816,0.127,280,13.85824,-11.6666666666667,52
1005.080552,3.621024,0.555555555555556,-5.55555555555556,270,7.59968,0,270,6.25856,-9.44444444444444,60
1019.30339,3.621024,0.555555555555556,-6.66666666666667,320,9.38784,0,320,7.15264,-12.2222222222222,51
1023.705697,1.296416,3.33333333333333,-7.22222222222222,260,6.7056,1.778,270,5.36448,-5.55555555555556,75
1021.673863,3.531616,6.66666666666667,-1.66666666666667,280,8.9408,0,290,7.15264,-3.88888888888889,67
1027.769365,1.56464,2.22222222222222,-2.22222222222222,290,4.4704,6.35,300,3.57632,-6.11111111111111,63
1022.351141,2.861056,1.11111111111111,-2.77777777777778,20,6.25856,2.794,10,5.36448,-1.66666666666667,88
1020.996585,1.922272,7.22222222222222,-5.55555555555556,220,7.59968,2.54,220,6.25856,-2.77777777777778,79
1011.176054,5.230368,11.1111111111111,-0.555555555555556,300,14.30528,0.127,300,11.176,0,63
1019.642029,3.621024,0,-5,360,10.28192,20.32,360,7.59968,-8.33333333333333,68
1015.917,2.771648,5.55555555555556,-3.33333333333333,300,7.59968,0.254,280,6.25856,-3.88888888888889,71
1027.769365,4.380992,0.555555555555556,-5.55555555555556,10,9.38784,0,10,7.59968,-14.4444444444444,44
998.98505,6.660896,3.88888888888889,-5.55555555555556,250,15.6464,24.638,270,12.96416,-2.77777777777778,82
1003.725996,7.242048,2.22222222222222,-6.66666666666667,310,18.32864,0.127,300,12.96416,-12.7777777777778,49
1023.367058,1.832864,1.66666666666667,-11.6666666666667,300,7.59968,0,290,6.25856,-10.5555555555556,64
1020.319307,1.56464,3.33333333333333,-7.22222222222222,310,5.81152,3.81,310,5.36448,-3.88888888888889,81
1017.948834,4.515104,2.22222222222222,-0.555555555555556,360,9.38784,0.762,360,8.04672,-1.66666666666667,83
1029.123921,5.36448,-0.555555555555556,-2.77777777777778,10,9.83488,0.127,10,8.04672,-5,79
1032.84895,2.950464,3.33333333333333,-2.22222222222222,20,6.25856,0.127,30,5.36448,-3.33333333333333,75
1022.012502,4.604512,13.8888888888889,0.555555555555556,200,24.5872,16.764,210,18.32864,3.88888888888889,86
1008.466942,5.498592,13.8888888888889,1.66666666666667,250,16.98752,0.254,260,12.96416,-5,47
1019.30339,3.442208,6.11111111111111,-2.77777777777778,300,10.72896,0,290,8.04672,-5,62
1019.980668,2.592832,4.44444444444444,-5,20,9.38784,0.254,20,7.59968,-3.88888888888889,72
1013.885166,4.559808,5,1.66666666666667,30,10.72896,1.524,20,8.9408,1.11111111111111,86
1022.351141,2.324608,8.88888888888889,0.555555555555556,280,9.38784,0,280,7.15264,-1.11111111111111,71
1011.853332,3.621024,11.6666666666667,0.555555555555556,170,9.83488,9.906,170,7.59968,3.88888888888889,78
1017.271556,2.279904,6.11111111111111,-2.77777777777778,50,5.36448,2.286,60,4.4704,-3.33333333333333,69
1009.14422,4.783328,6.66666666666667,-3.33333333333333,270,15.6464,6.858,280,11.62304,-2.22222222222222,70
1010.837415,2.771648,6.66666666666667,-5,80,9.83488,6.858,90,8.04672,-1.66666666666667,86
1005.419191,5.498592,1.11111111111111,-10.5555555555556,350,14.30528,0.127,350,10.28192,-8.88888888888889,63
1028.108004,5.81152,-8.33333333333333,-13.3333333333333,350,13.4112,0,360,10.72896,-20.5555555555556,45
1030.139838,3.844544,2.22222222222222,-13.8888888888889,260,10.72896,0,250,8.9408,-15.5555555555556,46
1024.721614,2.68224,5.55555555555556,-6.11111111111111,260,7.15264,0.127,240,5.81152,-8.33333333333333,50
1020.657946,2.592832,9.44444444444444,2.22222222222222,240,7.15264,0,230,5.81152,-0.555555555555556,68
1020.319307,2.279904,15,1.11111111111111,230,6.7056,0,230,5.36448,3.33333333333333,78
1017.271556,3.308096,18.8888888888889,3.88888888888889,230,8.9408,0,230,6.7056,5.55555555555556,81
1008.466942,6.437376,15,3.88888888888889,230,17.43456,0.254,220,13.85824,5,66
1016.255639,3.3528,9.44444444444444,1.11111111111111,280,9.38784,0.127,270,7.59968,-5,48
1008.466942,3.755136,14.4444444444444,2.77777777777778,220,18.32864,32.512,220,13.85824,5,86
1013.207888,2.726944,11.1111111111111,0.555555555555556,320,7.15264,0,320,6.25856,0,66
1019.30339,3.57632,8.88888888888889,-1.66666666666667,40,8.9408,0,50,7.15264,-3.33333333333333,63
1007.451025,4.872736,3.88888888888889,-1.11111111111111,10,11.62304,14.732,10,9.38784,-2.77777777777778,81
1005.080552,2.592832,3.88888888888889,-3.33333333333333,330,10.72896,0.127,330,8.04672,-3.88888888888889,73
1016.255639,4.91744,1.66666666666667,-4.44444444444444,320,11.176,0,310,8.9408,-11.1111111111111,49
1025.060253,1.475232,2.77777777777778,-7.22222222222222,150,9.83488,1.016,140,7.15264,-7.77777777777778,66
1008.128303,3.621024,9.44444444444444,0.555555555555556,300,12.96416,13.462,270,9.83488,0,70
1013.546527,3.039872,2.77777777777778,-2.22222222222222,240,7.59968,0,240,6.7056,-10.5555555555556,43
1015.239722,5.096256,1.11111111111111,-8.33333333333333,310,13.4112,0.127,290,9.38784,-15.5555555555556,41
1034.203506,3.755136,-3.33333333333333,-10,270,10.28192,0,270,8.04672,-17.7777777777778,41
1019.980668,4.112768,4.44444444444444,-8.88888888888889,220,14.75232,1.27,210,12.51712,-6.11111111111111,67
1011.853332,3.79984,3.88888888888889,-3.33333333333333,310,9.38784,0,270,7.15264,-10.5555555555556,44
1014.562444,2.145792,0.555555555555556,-7.77777777777778,360,11.176,0.127,360,9.38784,-10.5555555555556,57
1020.319307,4.4704,0,-8.88888888888889,310,11.62304,0,280,8.9408,-14.4444444444444,45
1021.673863,2.279904,0.555555555555556,-5.55555555555556,260,5.81152,0,20,4.4704,-11.1111111111111,52
1015.239722,6.884416,0.555555555555556,-4.44444444444444,10,17.8816,0.254,20,14.75232,-6.11111111111111,71
1010.837415,6.571488,6.66666666666667,-5,360,16.09344,0,360,12.96416,-10,47
1008.128303,2.190496,7.22222222222222,-4.44444444444444,190,5.36448,0.127,270,4.4704,-6.66666666666667,55
1001.694162,5.588,9.44444444444444,-1.11111111111111,250,20.1168,4.064,260,14.30528,-1.66666666666667,63
1028.108004,2.414016,3.33333333333333,-4.44444444444444,290,8.04672,0,330,6.25856,-12.2222222222222,42
1026.07617,4.380992,11.6666666666667,-4.44444444444444,200,16.54048,30.988,200,12.96416,-1.66666666666667,82
1011.176054,5.230368,9.44444444444444,0.555555555555556,270,16.98752,0,270,13.4112,-0.555555555555556,66
1019.980668,2.503424,8.88888888888889,-1.11111111111111,270,6.7056,0,270,6.25856,-3.33333333333333,61
1025.060253,0.938784,3.88888888888889,-2.22222222222222,330,4.4704,0.127,330,3.57632,-4.44444444444444,64
1013.546527,2.726944,11.1111111111111,2.77777777777778,170,9.83488,5.08,180,7.59968,4.44444444444444,87
1002.37144,2.369312,8.88888888888889,3.33333333333333,10,8.9408,7.62,10,8.04672,3.88888888888889,90
1004.064635,4.559808,3.33333333333333,-0.555555555555556,10,10.28192,6.604,10,8.9408,-1.11111111111111,84
1012.53061,2.726944,1.11111111111111,-1.66666666666667,350,5.81152,0.762,360,4.4704,-2.77777777777778,82
1014.562444,2.2352,3.33333333333333,-5.55555555555556,160,7.15264,3.048,170,6.25856,-3.33333333333333,81
1001.355523,6.303264,8.33333333333333,-8.88888888888889,300,19.22272,2.286,300,14.30528,-5.55555555555556,64
1014.223805,8.27024,-2.77777777777778,-11.6666666666667,270,19.66976,0,280,14.75232,-18.3333333333333,40
1025.060253,2.324608,-1.11111111111111,-11.1111111111111,290,6.7056,5.334,280,5.36448,-12.7777777777778,57
1006.096469,5.230368,12.2222222222222,-3.33333333333333,200,16.98752,69.596,200,12.96416,3.88888888888889,90
1008.466942,5.409184,5,-2.22222222222222,360,12.96416,0.127,330,10.28192,-6.66666666666667,53
1014.223805,5.498592,9.44444444444444,-3.33333333333333,240,14.30528,0,240,11.62304,-6.11111111111111,53
1022.351141,3.621024,0.555555555555556,-6.11111111111111,300,11.176,0,320,8.04672,-16.1111111111111,37
1023.028419,4.336288,8.33333333333333,-7.77777777777778,180,13.85824,2.286,180,11.176,-5,66
1001.016884,9.298432,16.6666666666667,5,210,22.79904,14.732,210,19.22272,10,84
1004.064635,6.03504,7.22222222222222,-2.22222222222222,230,16.54048,0.127,240,12.96416,-7.77777777777778,47
1014.223805,4.515104,0.555555555555556,-5.55555555555556,280,13.4112,0,290,9.38784,-15,39
1023.367058,3.755136,0.555555555555556,-7.22222222222222,310,10.72896,0,270,7.59968,-17.2222222222222,36
1018.964751,3.621024,0.555555555555556,-5,10,8.9408,13.208,10,7.15264,-6.11111111111111,78
1010.160137,2.548128,1.11111111111111,-3.33333333333333,10,8.9408,0.127,10,7.15264,-5.55555555555556,72
1015.239722,3.039872,3.88888888888889,-5.55555555555556,260,6.25856,0,260,5.81152,-8.88888888888889,56
1010.160137,2.503424,8.33333333333333,-6.11111111111111,250,7.59968,0,260,5.81152,-7.22222222222222,56
1004.403274,2.279904,7.22222222222222,-2.77777777777778,130,11.176,17.018,130,9.38784,-1.66666666666667,76
991.196353,4.515104,5.55555555555556,-4.44444444444444,290,10.28192,0.127,310,8.04672,-2.22222222222222,72
1010.837415,5.409184,-1.11111111111111,-8.88888888888889,310,10.28192,0.127,300,8.9408,-14.4444444444444,49
1029.46256,3.084576,-2.22222222222222,-11.1111111111111,160,7.59968,0.254,310,6.7056,-15,53
1012.191971,4.738624,5.55555555555556,-2.77777777777778,280,12.51712,11.43,280,9.38784,-1.66666666666667,77
1017.610195,5.453888,6.11111111111111,-2.77777777777778,300,12.96416,0,320,10.28192,-10.5555555555556,42
1020.319307,4.559808,10,-5,210,12.51712,0,210,10.28192,-3.88888888888889,59
1012.53061,6.079744,16.1111111111111,6.11111111111111,220,14.75232,10.668,230,12.51712,7.22222222222222,79
1002.37144,7.197344,16.1111111111111,3.33333333333333,180,21.45792,8.128,200,16.98752,3.88888888888889,72
1019.980668,2.995168,8.33333333333333,-1.66666666666667,170,8.9408,0,170,7.59968,-3.88888888888889,61
1018.626112,2.995168,11.1111111111111,-2.22222222222222,80,8.04672,12.192,80,7.15264,0,74
1000.000967,6.213856,16.6666666666667,4.44444444444444,230,21.45792,71.12,200,16.54048,5.55555555555556,85
1007.789664,8.27024,8.33333333333333,-1.66666666666667,250,21.90496,0,240,16.09344,-10,39
1022.68978,4.291584,5,-4.44444444444444,280,11.176,0,310,8.04672,-12.7777777777778,39
1016.932917,3.218688,7.22222222222222,-2.77777777777778,260,10.72896,0,220,6.7056,-8.88888888888889,48
1002.710079,4.336288,8.33333333333333,0,270,20.1168,4.318,290,13.85824,-1.66666666666667,70
1011.853332,3.79984,5,-1.11111111111111,180,9.83488,0.127,160,8.04672,-8.88888888888889,48
1008.466942,1.966976,11.6666666666667,0,80,6.7056,0,40,5.36448,0,64
1003.725996,6.03504,5.55555555555556,2.22222222222222,30,13.85824,11.176,30,10.72896,0.555555555555556,80
1010.837415,4.336288,7.77777777777778,2.22222222222222,10,13.4112,0.127,360,10.72896,-1.66666666666667,65
1024.044336,6.48208,8.33333333333333,-1.11111111111111,360,15.6464,0,360,12.96416,-12.2222222222222,33
1027.769365,2.90576,6.66666666666667,-2.77777777777778,170,6.25856,0,180,5.36448,-11.6666666666667,36
1012.53061,3.79984,9.44444444444444,1.66666666666667,140,10.28192,16.764,150,8.04672,2.22222222222222,85
994.244104,7.107936,13.3333333333333,1.66666666666667,300,16.54048,8.636,290,12.96416,1.66666666666667,66
